epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,5.04,0.017431207334047863,0.0504,0.7225132373737371,0.9802498474515664,3.9559643416243286,11.542343334250848,nan
2,7.01,0.029060696619592097,0.0701,0.7644324545454545,0.9801574348742477,3.466794601240577,17.056610698229196,nan
3,8.63,0.036129946883630686,0.0863,0.7884354444444444,0.9803952101392484,3.281270563345413,21.001926782273603,nan
4,7.64,0.04066731339803217,0.0764,0.7741700808080809,0.9801713368391098,3.1241995708386123,23.800348655839986,nan
5,12.16,0.07033518043461229,0.1216,0.8275273232323233,0.9804807618490545,2.990483087972278,26.45196807046518,nan
6,10.76,0.0640158835587248,0.1076,0.8321668686868686,0.9808590991324381,2.8091202739707177,29.452243325075695,nan
7,14.399999999999999,0.09785170144572923,0.144,0.8557666262626262,0.980683225177965,2.6813778698318584,32.23231489127443,nan
8,15.14,0.09995750097102485,0.1514,0.8630596919191921,0.9808165106758782,2.549261732947576,35.30599137535554,nan
9,14.510000000000002,0.09887596471247577,0.1451,0.8584124797979797,0.9812573026358306,2.3845588956494783,38.792549775208734,nan
10,16.56,0.1201250457079457,0.1656,0.8649861060606061,0.9817740621749806,2.2505173763011244,41.8478759519222,nan
11,20.97,0.14841191680182816,0.2097,0.8989453232323231,0.9814218101294148,2.110270536386679,44.37104321497385,nan
12,18.970000000000002,0.13684938642178746,0.1897,0.8814373737373736,0.9823226877980943,1.9677609061416064,47.307092393797596,nan
13,22.28,0.16312720865923397,0.2228,0.9051752020202022,0.9818510505069271,1.88547725657365,50.068813652628684,nan
14,22.509999999999998,0.1733857287883594,0.2251,0.9079397676767677,0.9819245639617245,1.7357186304449936,53.28929259565098,nan
15,25.46,0.1987176504191602,0.2546,0.9196174646464647,0.982353498156361,1.6683996332950664,54.71144141664373,nan
16,26.619999999999997,0.21644929005806554,0.2662,0.9205387878787878,0.9822252420252308,1.5719350234162142,56.56482246077622,nan
17,26.119999999999997,0.2034465724424736,0.2612,0.9222608333333332,0.9826713018353019,1.452832522474524,59.42747041012937,nan
18,27.55,0.22432541738598083,0.2755,0.9235890606060607,0.982680701354586,1.4133214274506272,59.90457840168823,nan
19,26.700000000000003,0.2181617763992027,0.267,0.9217011868686867,0.9825530743956395,1.3524527910685624,61.30837691531333,nan
20,29.89,0.2421657749173688,0.2989,0.9315625202020203,0.9829770907865405,1.279065692957437,63.57463987521791,nan
21,27.76,0.2285810431346874,0.2776,0.9264931515151515,0.9832555347684078,1.201752688329322,65.82255252775484,nan
22,28.37,0.2345765818857358,0.2837,0.9287578484848484,0.9832939922019791,1.183262122203499,65.59317368565924,nan
23,29.34,0.2444894145028965,0.2934,0.9246437777777778,0.9834242814148082,1.0883885194800493,68.10716579502707,nan
24,28.910000000000004,0.2365000688273903,0.2891,0.9271360101010099,0.9835863456488942,1.0388663056925116,69.64859161390953,nan
25,28.54,0.2439359758286346,0.2854,0.9241121818181817,0.9835245395041574,1.0065191874144022,70.511056060189,nan
26,28.050000000000004,0.24324718140189877,0.2805,0.9219659292929293,0.9835059163140858,0.9461716031774445,72.05248187907148,nan
27,32.21,0.282374514196733,0.3221,0.9321719797979797,0.9840088280648602,0.9045585718206532,73.07092393797596,nan
28,31.080000000000002,0.26118585180178766,0.3108,0.9286391414141416,0.9840854292379868,0.8750099403309772,73.83246169373336,nan
29,31.869999999999997,0.2730049936234126,0.3187,0.93408898989899,0.9838147959828686,0.8789755652854067,74.13524176529957,nan
30,30.98,0.2668786639594361,0.3098,0.9273211060606061,0.9841462286185764,0.8171813588304709,75.45646389577026,nan
31,31.14,0.2770430736907402,0.3114,0.9267837020202019,0.9842456253789084,0.7998301636812851,76.21800165152766,nan
32,31.330000000000002,0.27329101616832735,0.3133,0.9282912323232325,0.9837454393393104,0.7703751044127249,76.89696302413066,nan
33,32.53,0.2769174245484441,0.3253,0.9359272777777778,0.9840063444698052,0.7055128968705912,78.26406092302047,nan
34,31.55,0.2757363068225253,0.3155,0.9250713484848486,0.984550470035336,0.6538947095006024,80.34682080924856,nan
35,31.740000000000002,0.2836784768594467,0.3174,0.9263251868686868,0.9841598292382332,0.6006545857646419,81.77814478392513,nan
36,32.53,0.28575054329333693,0.3253,0.9304778686868685,0.984520533604756,0.611539994142331,81.2368107165795,nan
37,29.26,0.2578107767614917,0.2926,0.9181660202020203,0.9841897114302012,0.6454688416061976,80.00734012294706,nan
38,33.48,0.3036838712966726,0.3348,0.9311701414141413,0.9841912374408476,0.6200426794025962,80.68630149555005,nan
39,33.62,0.2932298153192039,0.3362,0.9293286060606062,0.9846984348632694,0.5374761523101426,83.48472336911644,nan
40,33.85,0.29247994333905053,0.3385,0.9312087929292929,0.9845319907382226,0.5813544375577732,82.39288008074135,nan
41,34.64,0.3048673373520725,0.3464,0.9317179494949493,0.9844737694717091,0.4747168036795218,85.35645472061657,nan
42,35.17,0.30402892526405667,0.3517,0.9360920656565657,0.9846152730456058,0.5909286668206783,81.71391870813837,nan
43,33.92,0.3018999458113728,0.3392,0.9320909898989898,0.9848959207177298,0.44159622917657426,86.36572162583724,nan
44,32.89,0.28951323556417935,0.3289,0.9261181313131311,0.9845735151281965,0.44577594085706135,86.24644462794751,nan
45,33.89,0.30139266037424123,0.3389,0.9278184191919192,0.9850661815557928,0.43170781306295575,86.70520231213872,nan
46,31.61,0.2815840274253744,0.3161,0.9199011212121213,0.984967146203769,0.49524781402945245,84.31966235434443,nan
47,31.35,0.2794899382752684,0.3135,0.9247883686868686,0.9849927645505439,0.4967117239460069,84.89769703642536,nan
48,32.76,0.29064546531047747,0.3276,0.9226304141414142,0.9851748413745183,0.4103507841056679,87.36581337737407,nan
49,31.75,0.28857965957042514,0.3175,0.9207541464646464,0.9853700158788579,0.4334719320460956,86.31067070373429,nan
50,33.839999999999996,0.2991730099451593,0.3384,0.9260915353535354,0.9848863964401238,0.36856870383847273,88.65951004679329,nan
51,34.25,0.30961550585728537,0.3425,0.9293492323232323,0.9851719580631149,0.29178358005355154,91.19185246352876,nan
52,28.73,0.26347509774311056,0.2873,0.9068379898989899,0.9852552616776572,0.42807072252841794,86.82447931002844,nan
53,33.69,0.29280020672744334,0.3369,0.9273104696969696,0.9850704596954722,0.3986805893760371,87.76034498577852,nan
54,35.480000000000004,0.32303281609840356,0.3548,0.9306673131313131,0.9849569297530568,0.40525876379240566,87.5676667584182,nan
55,35.08,0.32011195640119255,0.3508,0.9267713585858586,0.9850853878128651,0.3124995873339494,90.45784016882283,nan
56,35.06,0.30526226489218405,0.3506,0.9312702424242425,0.9852967764532472,0.32010546143705315,90.43031470777136,nan
57,35.39,0.31973639111949104,0.3539,0.9299802525252524,0.9850891931141033,0.37372925673310764,88.32920451417561,nan
58,34.699999999999996,0.305685685484352,0.347,0.9271840151515152,0.9854079546253689,0.23863208320985443,92.84338012661712,nan
59,36.49,0.31783589557790193,0.3649,0.930674297979798,0.9851749549517815,0.2703073703224959,91.98091568033765,nan
60,35.66,0.3165704036428455,0.3566,0.9297079090909093,0.9852320216819234,0.21415621731049184,93.8618221855216,nan
61,35.57,0.32054285489839046,0.3557,0.9268635707070706,0.985476365293773,0.22753798787731,93.07275896871272,nan
62,34.52,0.3040630545511931,0.3452,0.9230088030303029,0.9849800438858014,0.2866014257977125,91.36618038352142,nan
63,35.57,0.31432710339103037,0.3557,0.9291850757575759,0.9851509828037378,0.3341322811451163,89.96238186989632,nan
