epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc
1,13.420000000000002,0.10909749241721334,0.1342,0.8510367676767677,0.9802783749930082,3.9420406495666502,9.088
2,21.23,0.1914859737210168,0.2123,0.9017209343434344,0.9808097418116227,3.2911306825256346,19.408
3,31.990000000000002,0.3036667489613598,0.3199,0.9399487575757575,0.9815210981646458,2.7608936856079103,29.02
4,38.89,0.3639941889342319,0.3889,0.9565305202020201,0.9824789321171314,2.3223364962768556,38.12
5,44.56,0.43565050815220974,0.4456,0.9656587474747473,0.9830624316798421,2.032601152572632,44.512
6,44.629999999999995,0.43157117949104223,0.4463,0.9684172121212119,0.983405277883913,1.8425085473632812,48.76
7,46.43,0.45736533015723163,0.4643,0.9693006919191919,0.9836624310884858,1.711484446029663,52.03
8,50.63999999999999,0.4977145661484111,0.5064,0.975929292929293,0.9839472674521522,1.6099735793304444,54.926
9,49.4,0.48292918443365357,0.494,0.9720873232323234,0.9843244469787978,1.5391531870269775,56.608
10,44.09,0.4482731738195917,0.4409,0.9645198484848485,0.9843295644161201,1.4783766246795653,57.792
11,54.92,0.5475733735673662,0.5492,0.9792142828282828,0.9843896502914806,1.4254310526275635,59.42
12,54.06999999999999,0.5326541364300806,0.5407,0.9778839292929294,0.9845360186463235,1.3866463648223877,60.478
13,52.81,0.5197937442628331,0.5281,0.9770693181818182,0.9847514795240484,1.35040742729187,61.588
14,50.12,0.49567654529784716,0.5012,0.973370202020202,0.9845799540140908,1.326476406173706,61.932
15,49.02,0.49011498239734924,0.4902,0.9703193737373738,0.984664425527694,1.287262002182007,62.948
16,54.52,0.5343013315903103,0.5452,0.9776049090909091,0.9850531706883587,1.2681271695709229,63.65
17,54.83,0.543912875407572,0.5483,0.9795968383838385,0.9849575186143835,1.2438589143371581,64.07
18,52.410000000000004,0.5216946050524489,0.5241,0.9782671717171718,0.9848408518085497,1.2257747699356079,64.622
19,51.9,0.512072917255571,0.519,0.9752420404040402,0.9847317520919018,1.2076510397338867,64.898
20,51.81,0.5105648039589739,0.5181,0.9730441363636361,0.9846410221438311,1.1925167085647583,65.644
21,52.790000000000006,0.5236867583614656,0.5279,0.9758031919191918,0.9847955289211461,1.1785552289581298,65.836
22,54.83,0.5558817904096071,0.5483,0.9770696767676769,0.9848119533471728,1.159454086074829,66.312
23,56.75,0.5636677400335478,0.5675,0.9806553636363637,0.9848170222302712,1.1437587951278687,66.888
24,58.220000000000006,0.5786267718517012,0.5822,0.9828581313131312,0.9851961640837448,1.1321004449653624,67.118
25,55.06999999999999,0.5428679067381069,0.5507,0.9790623232323233,0.9850737116662672,1.1100283821487427,67.742
26,56.720000000000006,0.5604752937117559,0.5672,0.9802609393939393,0.985236099094074,1.1154788108062743,67.572
27,55.02,0.5584435273636451,0.5502,0.9750236565656565,0.9851930170703612,1.0982621560287475,67.882
28,58.14,0.5790937122908684,0.5814,0.981734585858586,0.9853485630381684,1.0958658591842652,67.8
