epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,4.74,0.014220174938334385,0.0474,0.674433873737374,0.9809557494575967,3.9311206669793872,10.092669052206624,0.10013696118149647
2,7.04,0.02731737741911446,0.0704,0.7601019191919192,0.9805587227621513,3.5026157503664432,16.32259840352326,0.10012270154994588
3,8.84,0.04000470051352432,0.0884,0.7881922727272728,0.9807673119715531,3.3125539368932997,20.157812643361776,0.09996167189160059
4,9.629999999999999,0.051642010082439446,0.0963,0.8011547575757575,0.9808304091672246,3.1711204018064767,23.295715203229655,0.0999492052509341
5,9.969999999999999,0.05286874863905448,0.0997,0.8015586363636362,0.9814467722085394,3.0093432146099164,26.075786769428387,0.10024692906543266
6,12.389999999999999,0.07903277766088455,0.1239,0.8367170050505053,0.9809927226898826,2.880974039351987,28.360400036700614,0.10017516420677651
7,13.19,0.08299345062201599,0.1319,0.8380659090909092,0.9820442574418913,2.717929659835657,32.2598403523259,0.10010074720133183
8,15.55,0.10413451233887454,0.1555,0.8485491565656565,0.9822813873951681,2.583757678591141,34.709606385906966,0.09991847290549168
9,15.6,0.11434634457144519,0.156,0.8623682323232323,0.9822639776211054,2.4683988811619972,37.07679603633361,0.10014322720641314
10,16.74,0.1180827233596495,0.1674,0.8667321515151515,0.9828173983376348,2.343690020631832,39.122855307826406,0.10021457180034282
11,17.76,0.12339128098450233,0.1776,0.8730560151515151,0.9826309701485357,2.194328532873879,42.847967703459034,0.10022459179162979
12,19.84,0.14934249596251822,0.1984,0.8853900808080809,0.9828440649567856,2.083136238694377,45.41701073492981,0.09993235896839651
13,21.48,0.15841024088851172,0.2148,0.8867314898989898,0.9828549147670913,1.951112923222689,47.98605376640059,0.1002448559846989
14,21.11,0.16189541827713286,0.2111,0.8895652626262625,0.983419151033426,1.8687540102534386,49.75685842737866,0.1001971558949282
15,21.26,0.16363864828855298,0.2126,0.8928019646464647,0.9833587689393455,1.7888160702481992,51.839618313606756,0.10019032960367757
16,23.47,0.17854294254013062,0.2347,0.9036415909090908,0.9832465928945244,1.6795850787340845,54.44536195981283,0.09995783380297728
17,25.430000000000003,0.20044442267560256,0.2543,0.9133123080808079,0.9836616062140304,1.6209843596446099,55.60143132397468,0.1002308858861757
