epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc
1,5.36,0.023280579134573973,0.0536,0.7306103434343434,0.9800000000093131,4.5087630050659175,2.286
2,10.280000000000001,0.06503832486790607,0.1028,0.8131064747474747,0.9799999999781128,4.338165171051025,3.624
3,13.43,0.10140962279906664,0.1343,0.8480700909090909,0.980015400659021,4.158851572570801,4.846
4,17.27,0.14046527842096124,0.1727,0.8708461767676766,0.9800586531761368,4.032975505523682,6.888
5,19.009999999999998,0.16041018396331708,0.1901,0.8904313939393939,0.9800922024416668,3.946624642868042,7.512
6,23.0,0.20006056308085488,0.23,0.9038897777777778,0.9801885657449994,3.8650509494018555,8.37
7,24.740000000000002,0.22176679938847527,0.2474,0.9119199444444445,0.9802489661178498,3.8049654582214356,9.306
8,26.83,0.24621829599879994,0.2683,0.9205390606060608,0.9803637548150569,3.750631004943848,10.094
9,27.42,0.2550604030475835,0.2742,0.9231595858585858,0.9804423431645887,3.680922063293457,11.262
10,29.99,0.2773922347986783,0.2999,0.9309492222222221,0.9806302765658416,3.6498354709625245,11.818
11,32.93,0.3084583735036016,0.3293,0.9386821111111112,0.9807623029021696,3.5712115842437746,12.556
12,34.300000000000004,0.3280894973531446,0.343,0.9419740959595957,0.9809583828883031,3.4750379039764403,13.668
13,37.38,0.35632428997888516,0.3738,0.9496444949494949,0.9811341415928934,3.4425004766845704,13.124
14,40.27,0.38790190219794846,0.4027,0.953724888888889,0.9813899161650653,3.334282670135498,14.876
15,40.849999999999994,0.3973000629978995,0.4085,0.9556152929292933,0.9814558066879564,3.246008138961792,17.538
16,43.51,0.4186350139286371,0.4351,0.9590607373737373,0.9816744028052681,3.2359288180541994,17.148
17,43.86,0.42485971307700754,0.4386,0.9615271818181818,0.9818360135230116,3.129081827468872,17.948
18,45.29,0.441021237815848,0.4529,0.9649039545454545,0.9819013874973288,3.102424185180664,19.3
19,46.410000000000004,0.45243534917559414,0.4641,0.9648933686868686,0.9820990716177951,3.027350669555664,20.514
20,46.650000000000006,0.44961950186752914,0.4665,0.9651842727272727,0.982108851108491,3.0051381620788575,19.496
21,50.19,0.4934043071643069,0.5019,0.9695799545454545,0.982385217469512,2.9382926305389403,21.36
22,50.49,0.4957364890169928,0.5049,0.9698792222222221,0.982466764844407,2.91455076461792,20.264
23,50.9,0.5018989474118585,0.509,0.970966888888889,0.9825792271308131,2.8740664697265625,24.762
24,52.43,0.5178318929056557,0.5243,0.9729548383838384,0.9827331570293485,2.826824232788086,23.58
25,51.78,0.5121294500144119,0.5178,0.9728722424242424,0.9827989784402091,2.7635152033996584,24.866
26,53.39,0.5279281973479573,0.5339,0.9738501414141415,0.9828323824355756,2.785048831787109,23.532
27,53.83,0.5302899969566512,0.5383,0.973697797979798,0.9829362174283938,2.7022563762664795,24.51
28,54.510000000000005,0.5394772034113194,0.5451,0.9749497222222222,0.9831336253833414,2.6568654490661623,24.754
29,53.910000000000004,0.5324874746432693,0.5391,0.9743230808080809,0.9830094301107765,2.595997186584473,26.008
30,54.93,0.547124088988936,0.5493,0.9760995353535351,0.9832109776004602,2.5955240195465086,25.816
31,54.64,0.5395175294149867,0.5464,0.9739579090909091,0.9831953206569483,2.579321914367676,26.164
32,55.730000000000004,0.5525608780109631,0.5573,0.9752783232323232,0.9831314063189018,2.5734864514160156,28.62
33,57.25,0.5679565586954528,0.5725,0.9772249393939394,0.9833555721716755,2.540244688873291,24.192
34,57.31,0.5709728462735759,0.5731,0.9766550606060607,0.9835926882560928,2.4946562031555177,27.798
35,56.97,0.5677267253069588,0.5697,0.976780090909091,0.9833724224329774,2.5332542183685303,28.268
36,56.69,0.5634439707469474,0.5669,0.976749702020202,0.9835472349829278,2.4109023850250244,29.924
37,57.769999999999996,0.5721437769055412,0.5777,0.9757935454545453,0.9834703835808124,2.4236794956588743,29.344
38,59.29,0.5885246523870297,0.5929,0.9786989393939394,0.9836532681245547,2.425813576965332,28.788
39,58.199999999999996,0.5772973522543713,0.582,0.977092101010101,0.9836612189581043,2.3795274447631836,31.714
40,57.18,0.568633120623949,0.5718,0.976403111111111,0.9835651575373238,2.391757583465576,28.872
41,58.48,0.5799622407980682,0.5848,0.9762360707070706,0.9837034424997951,2.3579998875427246,30.032
42,58.64,0.582915377610377,0.5864,0.9757228484848484,0.9835968318361823,2.3006150035476685,30.8
43,58.60999999999999,0.5817011130955207,0.5861,0.9758114343434343,0.983671007882522,2.3743931067276,33.5
44,58.87,0.5840672081432858,0.5887,0.9769855959595962,0.9838114224088264,2.356506379776001,33.244
45,58.650000000000006,0.5844602056359276,0.5865,0.9757097474747475,0.9837111625360939,2.3201357762145998,31.586
46,58.47,0.5856360303002488,0.5847,0.9738809444444445,0.9839407481679827,2.2252802119445803,33.93
47,59.06,0.5867957369040859,0.5906,0.9750038181818182,0.9838057078621191,2.2186328575134278,34.544
48,59.61,0.5922123594954101,0.5961,0.9763770505050505,0.983850114086532,2.2761899657440186,31.038
49,58.97,0.5847672024732272,0.5897,0.9746094797979797,0.9837805513781995,2.2591581869506836,32.572
50,59.53000000000001,0.59163944775575,0.5953,0.9742473737373737,0.9837851135055167,2.2174657848358152,32.106
51,60.150000000000006,0.5990190807305344,0.6015,0.9761136161616162,0.98397099654388,2.1833040272903443,31.852
52,58.69,0.5814340220415067,0.5869,0.9745838484848487,0.9838773824438743,2.2160725032806394,33.044
53,60.160000000000004,0.5955579119769655,0.6016,0.9751743131313131,0.984007384364137,2.1740021487426757,36.808
54,59.870000000000005,0.5936026455140175,0.5987,0.9742126414141415,0.9840663013203216,2.117745490913391,34.57
55,59.540000000000006,0.5941301314729215,0.5954,0.9728887878787877,0.9840403544815757,2.116815997619629,35.014
56,60.07,0.5964723353740073,0.6007,0.9740655454545454,0.9840682819987893,2.144864118080139,34.532
57,58.60999999999999,0.5833747222946672,0.5861,0.9716569090909093,0.9840519725170683,2.064249733963013,35.646
58,60.36,0.6002656527189703,0.6036,0.9750880404040402,0.984047201452894,2.143554441833496,34.084
59,59.61,0.5911429046789325,0.5961,0.9744594343434343,0.9840574441419784,2.148060111694336,35.436
60,58.9,0.58615730205403,0.589,0.9728856767676767,0.9839917636282464,2.08151500579834,35.14
61,60.19,0.5989375372479708,0.6019,0.9733172929292929,0.9840836957615916,2.0889188792419433,34.862
62,59.86,0.5971944668691258,0.5986,0.9737654040404038,0.9842122049711434,2.059327596282959,39.09
63,59.809999999999995,0.5961657340628962,0.5981,0.9718664444444444,0.9841423311498224,2.0063766722106933,34.576
64,59.95,0.5970059599425958,0.5995,0.9730064848484848,0.9840644709919544,2.032825146484375,36.206
65,60.209999999999994,0.599334088677871,0.6021,0.9734801212121211,0.9840641990731701,1.9891628505706787,38.13
66,60.22,0.5990527526119444,0.6022,0.9720192525252526,0.9841980591226581,1.9750679590988158,32.538
67,61.199999999999996,0.6090842193320547,0.612,0.9737346767676768,0.9841329114498201,2.033239955062866,35.232
68,60.14000000000001,0.6004745088884628,0.6014,0.9716306969696968,0.9840992076726597,2.0232693921279905,36.174
69,59.699999999999996,0.5943373603626675,0.597,0.9692039898989898,0.9842082289978705,1.9881133966827393,35.136
70,60.49,0.6049600862188371,0.6049,0.9724611818181819,0.9843077039492475,1.9985282627105714,40.75
71,61.21,0.6087624862577994,0.6121,0.9748342727272729,0.9841517052694648,2.1086646838378904,35.302
72,60.660000000000004,0.6031822777306268,0.6066,0.9735064343434341,0.9842179744970418,1.9926353606796265,37.536
73,60.629999999999995,0.602817809546599,0.6063,0.9718397171717171,0.9843105694102556,1.9916823950195313,37.816
74,60.589999999999996,0.6030333607937355,0.6059,0.9715042525252525,0.9842599274163862,1.929699057006836,39.082
75,61.11,0.6072350940452725,0.6111,0.9707992727272727,0.9841856789568485,1.9537672004318238,33.38
76,59.730000000000004,0.5919213994120285,0.5973,0.973142313131313,0.9841859518416177,1.9585140665054321,39.702
77,59.43000000000001,0.5918721717268378,0.5943,0.9693287525252525,0.9841976097781446,1.9524203298187255,37.802
78,61.040000000000006,0.6074325852587252,0.6104,0.9714062525252526,0.9843635532271666,1.8759669942092896,39.628
79,60.309999999999995,0.6001939996580866,0.6031,0.9711504343434342,0.9842533723495156,1.9381240452957154,41.322
80,60.42999999999999,0.6009172751061638,0.6043,0.9705114848484847,0.9842875221000922,1.862293383102417,39.806
81,60.85,0.6054096473737931,0.6085,0.9722758484848485,0.9843879245624926,1.9316581089782714,39.966
82,60.6,0.6035626141172995,0.606,0.9707159595959597,0.9842264230715394,1.890770531387329,39.978
83,60.370000000000005,0.603787260400051,0.6037,0.9721845808080809,0.9843564440066546,1.8805588440704346,37.948
84,60.06,0.6002541443720868,0.6006,0.9713148686868689,0.9843772063504269,1.8839355142211913,41.812
85,60.77,0.6037666530108314,0.6077,0.9698646515151517,0.9843414125652342,1.9022886772155763,36.384
86,61.23,0.6080739124951593,0.6123,0.9727077929292929,0.984333249183577,1.9601168738937378,37.744
87,60.57,0.6024627129714965,0.6057,0.9699825000000001,0.9843448056283873,1.8298945728302003,39.14
