epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,5.94,0.022004189235318536,0.0594,0.7144731767676766,0.9804764479400557,3.8889041965910573,11.34966510689054,0.10018625812128533
2,6.950000000000001,0.029973942806484005,0.0695,0.7334154848484848,0.9809203120885567,3.4677761786027133,17.47866776768511,0.10004880755793216
3,8.469999999999999,0.03933994368209994,0.0847,0.7898354292929294,0.9808384248088209,3.2657192995027837,21.423983851729517,0.1001564035581988
4,8.72,0.042047742622990755,0.0872,0.7872844292929293,0.9809055678028082,3.093323661292493,24.965593173685658,0.09996607024655786
5,11.55,0.06563248038299607,0.1155,0.8147789696969696,0.9814210322882624,2.9425920982275087,27.76401504725204,0.10013914636747781
6,10.75,0.06678110816679723,0.1075,0.8209030959595961,0.9818754406536079,2.790501608653007,29.93852647031838,0.09991845419240553
7,15.25,0.10416367797207064,0.1525,0.8475564444444444,0.9815010550949549,2.662856245163395,32.6360216533627,0.10004996551677238
8,12.950000000000001,0.08097869549105229,0.1295,0.8348525555555555,0.9820808686329636,2.5095996136993035,36.13175520689972,0.09995464945948401
9,16.04,0.1060473286346497,0.1604,0.8579751212121214,0.9823968876185692,2.365167431759609,39.58161299201762,0.10000951198297878
10,17.630000000000003,0.12992303796150548,0.1763,0.8695976767676767,0.9827270603487435,2.2214333069784966,42.829617396091386,0.10005930386656939
11,20.34,0.14656520950545937,0.2034,0.8856525050505053,0.9826080122595516,2.0964079271359055,44.52702082759886,0.10013785767693852
12,20.82,0.15458221099717886,0.2082,0.8861063636363636,0.9828350279401069,1.9962128355192672,47.35296816221672,0.10014550569792126
13,23.1,0.1700161330055159,0.231,0.8979558989898989,0.9829943373696417,1.9067350037328277,49.252224974768325,0.1001275762222534
14,23.880000000000003,0.18198406013259,0.2388,0.9000883232323234,0.982984180473515,1.8055638199017041,51.316634553628774,0.10010084995003633
15,24.04,0.18704997526663683,0.2404,0.9065471717171718,0.9833430186719216,1.6948455313125086,55.00504633452611,0.09982668669071308
16,25.28,0.20092572629129657,0.2528,0.9121689949494949,0.9832652603559839,1.6386402653208434,55.73905862923204,0.09987963484816773
17,26.55,0.20522724013301782,0.2655,0.9136625808080808,0.9836046166729023,1.5296329518985021,58.29892650701899,0.10013263750561448
18,27.29,0.22076915950540993,0.2729,0.915612313131313,0.9839781350011114,1.473681094876363,59.225617029085235,0.10012878079053968
19,28.189999999999998,0.22403216622790453,0.2819,0.921233878787879,0.9835558062721471,1.4138773197492926,60.537664005872095,0.10018997474811799
20,29.03,0.23346090858716576,0.2903,0.9234051515151515,0.984183803499471,1.3624544899686124,61.69373337003395,0.09992486957547277
21,27.16,0.21328970738097638,0.2716,0.9222475555555556,0.9840063778273052,1.2957101730657659,63.52876410679879,0.10005430781910586
22,28.67,0.23852530374842268,0.2867,0.9247599595959596,0.9841066666540073,1.2491306956289712,64.7857601614827,0.10004957332167515
23,30.23,0.24626683423243706,0.3023,0.9244050656565657,0.9846726820936986,1.187282450691977,66.54738966877696,0.10019179572199666
24,28.84,0.2337749815719044,0.2884,0.9194137171717174,0.9845608012941736,1.1379457273902407,67.45572988347554,0.10018859266541726
25,29.64,0.24355729389418915,0.2964,0.9254635757575759,0.9840712641464685,1.1346013587170187,67.48325534452702,0.0999092279478561
26,28.03,0.24132261353797144,0.2803,0.9146410252525253,0.9844100231077375,1.017510128891876,70.74961005596843,0.10022477857595266
27,31.369999999999997,0.272183196160314,0.3137,0.9198423939393939,0.9850420806512454,1.0290978604450676,69.88714560968896,0.10003621018556662
28,33.050000000000004,0.2753604137946203,0.3305,0.9315086818181817,0.9846835654685993,1.0149311315730052,70.66703367281401,0.1000781858903031
29,30.349999999999998,0.25476138133000614,0.3035,0.9196828939393938,0.9849890972425556,0.9451939769650459,72.88742086429947,0.10001943858210431
30,29.830000000000002,0.25318216963699863,0.2983,0.914113616161616,0.9852831775331541,0.8978620499621314,73.4287549316451,0.10010743349097496
31,29.53,0.25652360150524184,0.2953,0.9121537929292927,0.9852579903133347,0.8378621096107455,75.208734746307,0.10005421442694443
32,32.34,0.27882113853152674,0.3234,0.9280451464646464,0.9851926251761474,0.8702536831263916,73.82328654004955,0.09994623567475829
33,32.54,0.27532417311771873,0.3254,0.9271589292929292,0.9853111061097988,0.7816385117591286,77.0254151757042,0.10025085110303968
34,30.4,0.263024516796911,0.304,0.917420505050505,0.9855604075939748,0.7962259455595183,76.17212588310854,0.10012306576204855
35,31.45,0.27694558058085333,0.3145,0.9199443131313132,0.9853345441581911,0.7584555529981526,77.66767593357189,0.09984313142161037
36,33.37,0.2886639750987962,0.3337,0.9305618585858586,0.9849776068290222,0.7275804915726978,78.4292136893293,0.10010647158636603
37,32.519999999999996,0.2813774621871272,0.3252,0.9238098888888889,0.9853429457432299,0.7285984258595295,78.4659143040646,0.0999803764875545
38,31.180000000000003,0.2781210762476031,0.3118,0.9119439090909093,0.9858079935685862,0.6545834774456502,79.97063950821176,0.0999350763510826
