epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc
1,5.4399999999999995,0.024754138095065877,0.0544,0.7273376414141416,0.9800000000093131,4.5098451083374025,2.208
2,8.97,0.05160099602660566,0.0897,0.807420181818182,0.9799999999959104,4.3445958801269535,3.676
3,12.47,0.0905066083454952,0.1247,0.8482804898989901,0.9800131920090341,4.157810590515137,5.198
4,18.81,0.15458841857941866,0.1881,0.875452808080808,0.9800638732416516,4.031227672729492,6.608
5,20.4,0.17273105279101883,0.204,0.8909874292929295,0.9801299384376975,3.9352474282073975,8.122
6,22.28,0.18949505919871576,0.2228,0.9008199696969699,0.9801791350643402,3.870441546020508,8.758
7,24.48,0.22820354783472938,0.2448,0.9076863131313131,0.9802270551970247,3.814557033004761,9.252
8,26.56,0.23598606180231196,0.2656,0.9190692272727273,0.9804198553539939,3.764609260253906,10.048
9,26.540000000000003,0.2404694898132606,0.2654,0.920818090909091,0.9805053690008576,3.712139539642334,10.368
10,30.459999999999997,0.2809916388267235,0.3046,0.9303085151515149,0.9806397371363912,3.6500551656341553,11.886
11,32.29,0.30225094973367556,0.3229,0.9369952121212122,0.9808373925394204,3.590783078765869,11.522
12,34.98,0.3301614261053413,0.3498,0.9419205959595961,0.9809727338065375,3.515256415710449,12.518
13,35.17,0.3377831802735292,0.3517,0.9461041262626264,0.981085724387102,3.4156887181854247,14.276
14,40.18,0.38383648809223636,0.4018,0.9542290202020203,0.9813367665340457,3.332219239730835,16.178
15,40.73,0.3929639453364445,0.4073,0.9562281161616162,0.9814639350470553,3.2826403973388674,16.49
16,40.760000000000005,0.3971806674075378,0.4076,0.9574493333333334,0.98145710494948,3.2241416623687744,16.944
17,45.910000000000004,0.44484546632498584,0.4591,0.9633510101010101,0.9818730580625643,3.188774335861206,17.098
18,46.85,0.46085719501757016,0.4685,0.9646298131313132,0.9819763024452648,3.1687564699554445,17.95
19,47.82,0.47105274312126205,0.4782,0.9661651515151515,0.9821453437490851,3.06975511428833,20.532
20,48.010000000000005,0.46790046908292493,0.4801,0.9666968434343434,0.9822322669709657,3.005826441116333,19.582
21,49.05,0.4807862913620447,0.4905,0.9695603939393936,0.9822707536904144,2.987395983734131,18.638
22,50.03999999999999,0.49208156661926117,0.5004,0.9702617777777778,0.9824581884772163,2.934221990509033,20.42
23,51.459999999999994,0.5075114007730758,0.5146,0.9713593939393939,0.9825758675057635,2.837408766784668,22.492
24,51.35999999999999,0.5066739651158769,0.5136,0.9715331818181818,0.9826541415967265,2.864534290008545,23.422
25,51.959999999999994,0.5140307756290672,0.5196,0.9721925353535353,0.9827033498857725,2.809457409286499,21.758
26,52.88,0.5243569950581377,0.5288,0.9735614848484849,0.9829174223589932,2.784177756576538,23.68
27,53.75,0.5324266266216207,0.5375,0.9734886919191917,0.982956439270882,2.6892461631774904,22.878
28,55.010000000000005,0.5444597715527868,0.5501,0.9747815757575757,0.983101021670896,2.6665220977020265,24.054
29,55.06999999999999,0.5446649650665463,0.5507,0.9745786212121211,0.9830420934949405,2.681434701385498,23.804
30,55.37,0.5435289745994091,0.5537,0.9760058484848484,0.9831245201342584,2.5909863549804686,24.026
31,56.61000000000001,0.5597690063139784,0.5661,0.9763455252525253,0.9834273854151477,2.649212355194092,25.038
32,57.15,0.5668694376129016,0.5715,0.9761089797979797,0.9834202488741416,2.601168141784668,25.98
33,56.940000000000005,0.5632527390764317,0.5694,0.9763938383838385,0.9833664641481122,2.5614712222290037,28.95
34,58.18,0.5781458843048416,0.5818,0.9773245000000002,0.9836237277073292,2.4747202346801758,30.674
35,58.5,0.5824818656196481,0.585,0.9778615252525253,0.9835591624102189,2.493519648895264,28.058
36,58.26,0.5792993323732076,0.5826,0.9764480707070707,0.9834367360755033,2.452966750869751,28.304
37,58.60999999999999,0.5810294615766712,0.5861,0.9780153686868688,0.9835490574954636,2.4769980587005613,28.182
38,58.379999999999995,0.5790862384621062,0.5838,0.9774989191919192,0.9836473609958952,2.433168868713379,27.758
39,59.160000000000004,0.586317810301913,0.5916,0.9776939191919192,0.9837147658234342,2.3813047731781007,31.29
40,57.8,0.5734791964717547,0.578,0.9762409595959598,0.9836254269464194,2.413255317840576,29.422
41,59.440000000000005,0.5898905467322204,0.5944,0.9774861818181817,0.9838172399496712,2.3385007266235354,28.662
42,58.39,0.5800051743296035,0.5839,0.97631948989899,0.9837786752186285,2.288818068084717,30.99
43,59.62,0.592123606090028,0.5962,0.9774008484848485,0.9837712520305637,2.288880830230713,31.064
44,59.260000000000005,0.5907444429498682,0.5926,0.9766795555555554,0.9837383269901205,2.303796524810791,30.86
45,58.830000000000005,0.5842565229248802,0.5883,0.9760153838383837,0.9838723179826053,2.222145514907837,35.496
46,59.12,0.5911457401044984,0.5912,0.9755742727272728,0.9838849486454296,2.2762002844238283,28.972
47,59.46,0.5931694409401382,0.5946,0.974674707070707,0.9839040707023989,2.243878543548584,33.894
48,60.17,0.5968224696009139,0.6017,0.9764327878787877,0.9838884555802494,2.239692995452881,32.61
49,59.45,0.5938142696940704,0.5945,0.9756057474747475,0.983879896824904,2.249173998794556,36.736
50,60.27,0.5975072337634727,0.6027,0.9754008181818183,0.9839790767605264,2.2659377418518067,34.606
51,60.19,0.5977925811137745,0.6019,0.9755687777777778,0.9840375972703421,2.189062265701294,32.69
52,60.86,0.6058800576025131,0.6086,0.9750392575757576,0.9840845614711323,2.1222452425384524,35.384
53,59.5,0.5917946341419239,0.595,0.973829080808081,0.9840934192674531,2.1260680992889402,33.276
54,59.209999999999994,0.5894237808638432,0.5921,0.9736835353535354,0.983887208036287,2.1284931143951415,35.042
55,60.9,0.6072512920144283,0.609,0.9758417676767677,0.9839936203148172,2.139291109428406,31.856
56,60.11,0.5961651632017151,0.6011,0.9751889090909092,0.9839944419431349,2.170999448699951,34.292
57,59.940000000000005,0.5983971786802185,0.5994,0.9733062828282829,0.9841110309474316,2.18684345954895,32.09
58,60.81999999999999,0.6052983196481451,0.6082,0.9740732929292929,0.9842464463906527,2.110216920928955,33.694
59,61.44,0.6134851417021249,0.6144,0.9745166464646463,0.9842121026908778,2.1139086653900145,39.532
