epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,5.050000000000001,0.015241871473591677,0.0505,0.656953994949495,0.9811166005659031,3.938340298964765,9.56051013854482,0.1000822014067062
2,6.39,0.024054221378926145,0.0639,0.7353224191919192,0.9808946002870548,3.556008265186684,15.111478117258464,0.10000897034309632
3,9.73,0.048354557847857894,0.0973,0.7733957878787879,0.9809326447570049,3.3524086928846684,19.194421506560236,0.09982258713869162
4,9.65,0.05212041340693035,0.0965,0.7875989090909087,0.9812210466551206,3.2328635189596455,22.06624460959721,0.10010227872881779
5,8.86,0.04790691873922407,0.0886,0.7866314696969696,0.9818371259112041,3.084804866322466,24.516010643178273,0.10016778691910035
6,12.559999999999999,0.07646964719364696,0.1256,0.8240754191919193,0.9814500644514266,2.9584979248195626,26.70887237361226,0.10004064588006152
7,12.43,0.07500191372720896,0.1243,0.8234582272727272,0.982178639248672,2.800955384310719,30.20460592714928,0.0999933474285658
8,15.340000000000002,0.09607097919418145,0.1534,0.8423565858585857,0.9824823913027455,2.6743642866463824,32.80117441967153,0.09991826740808266
9,14.75,0.09977100519968751,0.1475,0.8535724090909094,0.9829032882145208,2.5511719696411728,35.51701991008349,0.1002268610132295
10,16.79,0.10967720280669337,0.1679,0.8576268080808083,0.9827654801228249,2.442727468923556,37.21442334159097,0.10013543901055358
11,16.96,0.12007273448133138,0.1696,0.862772797979798,0.9829038841239469,2.301216313681238,40.60923020460593,0.1000509274213813
12,19.38,0.1369884982000598,0.1938,0.8747118787878787,0.9828228033000612,2.2081637575447215,42.31580878979723,0.09985952954306158
13,20.9,0.14769276961025823,0.209,0.8827524444444443,0.983205874023843,2.0701367894885014,46.23359941279016,0.10013722264489462
14,21.5,0.16409483921544735,0.215,0.8873201010101011,0.9833775178243828,1.9979283637065977,47.20616570327553,0.10026058164793392
15,22.73,0.16328488236790065,0.2273,0.8961781464646466,0.9838236282700035,1.8900766636387056,49.96788696210662,0.10006977210557738
16,23.91,0.1778246719629572,0.2391,0.8990571212121212,0.9837502268762504,1.7752401846922343,52.683732452518576,0.09994181860671487
17,24.6,0.18584573661352105,0.246,0.9044207171717171,0.9841171663023361,1.69690890044879,54.45453711349665,0.10021262945130814
18,25.64,0.1954058874555473,0.2564,0.9082836262626263,0.9840383029601201,1.6054869754586332,56.4455454628865,0.0997670429737069
19,25.31,0.20327714128724458,0.2531,0.9029746515151514,0.9845937397681586,1.516245511564949,58.042022203871916,0.0999475896878298
