epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc
1,14.06,0.11031471333882076,0.1406,0.859307419191919,0.9801175690576419,3.9518234423065186,9.192
2,22.220000000000002,0.19696199969225933,0.2222,0.9046712777777777,0.9807392050627017,3.292669111328125,19.356
3,33.900000000000006,0.31746521455514026,0.339,0.9427318181818181,0.9815187515497356,2.7583855028533937,29.0
4,39.07,0.36718547005628316,0.3907,0.9562228787878787,0.9821969418569501,2.3116271338653562,38.388
5,40.79,0.4038465932199135,0.4079,0.9614040707070706,0.982464139638885,2.0207614553833007,44.892
6,44.64,0.43592618942263767,0.4464,0.9683198787878787,0.9833016980644136,1.822619169883728,49.324
7,46.14,0.45454492303423655,0.4614,0.9671870808080807,0.9837153452967354,1.695409546470642,52.858
8,45.03,0.4578464922440081,0.4503,0.9654022929292928,0.9839012623953542,1.5998013806152345,55.056
9,51.800000000000004,0.5096647978774383,0.518,0.9761738888888887,0.9838766773812633,1.5238289066314696,56.856
10,51.370000000000005,0.5162385532333091,0.5137,0.9769536262626262,0.9841293679741563,1.4670907653045655,58.326
11,45.23,0.4464473699851489,0.4523,0.9669355757575757,0.9839294002390179,1.4099558630752564,59.676
12,51.35999999999999,0.5061633612755316,0.5136,0.9758489696969699,0.9842661081349899,1.3671531020355225,60.65
13,56.64,0.560456685464883,0.5664,0.9812375858585858,0.9843957331431242,1.336446757888794,61.584
14,55.120000000000005,0.5545663484387422,0.5512,0.9776932525252523,0.9848107997685568,1.2972617308807373,62.634
15,50.14999999999999,0.487561468995804,0.5015,0.9731028686868686,0.9843292573538921,1.2798522677612305,63.082
16,53.690000000000005,0.5314850360786391,0.5369,0.9782587777777778,0.9843229712956364,1.2576216313934325,63.624
17,49.57,0.49158782464598316,0.4957,0.9701120101010102,0.9843154685873589,1.2317986206817626,64.426
18,54.97,0.5567021643112072,0.5497,0.9777813080808079,0.9848571799878456,1.216896686897278,64.426
19,54.339999999999996,0.5352856964110483,0.5434,0.9792781717171717,0.9848848285821545,1.1835013872909546,65.616
20,57.29,0.5744070529820078,0.5729,0.9812500505050504,0.9847785598372732,1.1748001419830323,65.838
21,55.730000000000004,0.5531777690132758,0.5573,0.980486494949495,0.9848589897175596,1.162174327507019,66.228
22,55.269999999999996,0.543049506890358,0.5527,0.9791090202020202,0.984895465178612,1.137435806541443,66.772
23,57.86,0.5740439954642969,0.5786,0.9812353636363638,0.9851344591242993,1.134645828857422,66.816
24,56.92,0.5664644326728715,0.5692,0.9824654343434344,0.9850738746994641,1.120595770111084,67.04
25,56.95,0.5659462010510193,0.5695,0.979938797979798,0.9849939162379643,1.1130698239898682,67.696
26,56.21000000000001,0.5652029685561156,0.5621,0.9792869292929293,0.9848771097806518,1.1044789066696168,67.94
27,55.58,0.5600494937216389,0.5558,0.9790541616161615,0.98483896538142,1.0813993796157837,68.444
28,58.550000000000004,0.5826962024269157,0.5855,0.9833661313131313,0.9850563348955482,1.089601093711853,68.18
