epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,12.790000000000001,0.0958336184424729,0.1279,0.8435862525252525,0.9801327928574595,4.010454598236084,8.226,0.0552388457081202
2,19.91,0.17864169860882975,0.1991,0.8928326414141413,0.980632521409338,3.366152134857178,17.742,0.06204293877877238
3,28.51,0.2774834332034494,0.2851,0.9332029999999999,0.9816392910771387,2.824826031036377,27.642,0.06144164102461637
4,36.52,0.35667655248610347,0.3652,0.9516014797979799,0.982364357998452,2.3792985381317138,36.474,0.05702213375159847
5,42.33,0.40783295140907716,0.4233,0.9632838383838382,0.983062591584357,2.0740662289047243,43.218,0.04861957520780051
6,46.21,0.4508626116528464,0.4621,0.9696701616161617,0.9834862471469049,1.871778198852539,48.272,0.038270760070332484
7,46.12,0.4482058012095515,0.4612,0.9687841111111112,0.9837574406912377,1.7425032055664063,51.342,0.031523487452046035
8,50.46000000000001,0.4980989732653316,0.5046,0.9747378181818181,0.9840066659003571,1.6461134747314452,53.676,0.028237267223465472
9,51.300000000000004,0.5036383663976565,0.513,0.9754722424242424,0.9840468512319294,1.571977336730957,55.514,0.0266756413842711
10,49.68,0.4956184815634468,0.4968,0.971505595959596,0.9842331041352346,1.5074326198959351,57.288,0.025696893482257035
11,49.04,0.4796633313247442,0.4904,0.9731869797979797,0.9841335265612331,1.4597322240066528,58.364,0.025647565836796674
12,51.019999999999996,0.5065392631605752,0.5102,0.9752106565656566,0.9841959783706713,1.417021925239563,59.528,0.0254995829004156
13,52.28,0.52860471604525,0.5228,0.9757114848484847,0.9844563342056758,1.3855439268112182,60.366,0.02504751688379156
14,52.52,0.516907473945689,0.5252,0.9766090555555558,0.9845546603919578,1.352348650932312,61.318,0.025140240369245524
15,53.89000000000001,0.5360441770966331,0.5389,0.9772257575757576,0.9846580388918763,1.3212844147491456,62.068,0.025034092271419436
16,52.959999999999994,0.5246315264971178,0.5296,0.9757830909090908,0.984856982438191,1.301237582321167,62.564,0.024946363990569053
17,53.349999999999994,0.5329709662548275,0.5335,0.9770521212121211,0.984797600105453,1.2718491132354737,63.376,0.02522078804347826
18,55.50000000000001,0.5453126003820887,0.555,0.9807712424242423,0.9848985330854308,1.2619870053100586,63.818,0.025027223865089515
19,55.879999999999995,0.5552645360411386,0.5588,0.9808557575757578,0.9850740517081522,1.238747038192749,64.326,0.025032843470268542
20,55.32,0.5499339533917077,0.5532,0.9807709292929292,0.9849005184001757,1.2117093619537354,64.86,0.02503190686940537
21,51.93,0.5109672244297648,0.5193,0.974593898989899,0.9851982537134041,1.203498748588562,65.246,0.025052199888107418
22,57.28,0.5645971623334527,0.5728,0.9819140707070708,0.9851981653955474,1.1865260640716553,65.592,0.02492045136668798
23,55.94,0.55764784700145,0.5594,0.9816184444444445,0.9850493592700623,1.1803009343338013,65.608,0.025207675631393863
24,57.709999999999994,0.5768631883119986,0.5771,0.9825251464646463,0.9852342040329717,1.1644386280059815,66.216,0.025478977681425832
25,55.26,0.5447675615440695,0.5526,0.9796856363636364,0.9851050513495652,1.1502160087203979,66.452,0.02517520680147059
26,55.75,0.5614266571284869,0.5575,0.9784293737373736,0.9851346577221622,1.1481064204597473,66.734,0.02492232456841432
27,57.18,0.5665363757306325,0.5718,0.9805638888888889,0.9853124427031925,1.1328330205535888,67.022,0.025241705462755754
28,58.24,0.5789387565541716,0.5824,0.9823164444444444,0.9852616461977723,1.125235430870056,67.216,0.025112142343350383
29,55.269999999999996,0.5624391398816921,0.5527,0.9759870606060607,0.9849906501574788,1.1187571452713012,67.354,0.02516209438938619
30,53.269999999999996,0.5415477419333858,0.5327,0.9794878686868688,0.9846985013321364,1.1147998673248292,67.46,0.025065936700767264
31,55.36,0.548576676197362,0.5536,0.9789713434343433,0.9853274707570553,1.102090838241577,67.832,0.025363151374680308
32,58.709999999999994,0.590711302513731,0.5871,0.9819518989898991,0.98518585880881,1.0895717205429076,68.302,0.025309452925191815
33,57.15,0.5754305858656681,0.5715,0.9791955555555556,0.9853627911551935,1.0867823848724365,68.318,0.025100590932704604
34,55.64,0.5492224566917447,0.5564,0.9789556969696973,0.9852509290856628,1.065981283454895,68.738,0.025196124220748083
35,58.56,0.5886665626351394,0.5856,0.9805057171717171,0.985468807351909,1.0678063235855102,68.514,0.02531132612691816
36,54.11,0.5380737414007736,0.5411,0.975763181818182,0.985121704521767,1.0560220290374756,69.12,0.025157099184782608
37,56.39999999999999,0.560924923874892,0.564,0.9805879898989898,0.9852760547075338,1.0526891270828247,68.994,0.02520080722506394
38,55.510000000000005,0.5545070116239157,0.5551,0.9799880303030303,0.9853849283481341,1.0462010994720459,69.21,0.02553267613091432
39,54.269999999999996,0.5479909582568253,0.5427,0.9761362525252525,0.985728856210184,1.0480105783843994,69.132,0.025148045376438617
40,57.07,0.5612792030499345,0.5707,0.9806100303030302,0.9853089784051801,1.0296061483383179,69.65,0.025348790161445013
41,57.75,0.57722992635823,0.5775,0.9818998888888888,0.9851586744555122,1.020823743095398,70.202,0.025430586636828643
42,55.730000000000004,0.5592474059577758,0.5573,0.9777452222222222,0.9854245794748135,1.0275159006500245,69.702,0.025751528532608696
43,57.440000000000005,0.5754146616824607,0.5744,0.9800709040404041,0.9853502448444807,1.0092171479415895,70.04,0.02527604749440537
44,59.199999999999996,0.5876964526180192,0.592,0.9821036464646465,0.9855822152936737,1.0048445362472533,70.546,0.025367209978420718
45,57.63,0.5760110530144741,0.5763,0.9781676161616162,0.9852773437295541,1.002573233604431,70.466,0.025480226482576727
46,58.489999999999995,0.5853798363288119,0.5849,0.9806650101010103,0.9855267546359243,0.9949137714385986,70.592,0.025783685162244246
47,61.83,0.6141526805722008,0.6183,0.9831158787878788,0.9856469113665383,0.9904297202301026,70.802,0.02532880934303069
48,59.29,0.5934293108158488,0.5929,0.9822859090909091,0.9853148715980761,0.9838280883026123,71.122,0.02580741238411125
49,52.55,0.5395629163253657,0.5255,0.9729970606060607,0.9850359104684719,0.9824631654548645,71.258,0.02589514066496164
50,57.099999999999994,0.5636060098216759,0.571,0.9797535252525253,0.9854590033049004,0.9668913514709473,71.622,0.025813656389865727
51,57.91,0.5802963097283489,0.5791,0.9810035252525253,0.985418485565955,0.9587773643112183,71.636,0.02586079863331202
52,57.13,0.5796483664297926,0.5713,0.9803632878787877,0.9856743250602714,0.960096265296936,71.4,0.025604794397378516
53,55.15,0.5542730088778782,0.5515,0.9758701414141413,0.9854477400703194,0.9420176568984986,71.99,0.025267305886349106
54,58.879999999999995,0.590315871026678,0.5888,0.982531409090909,0.9854992270088865,0.947355292930603,71.972,0.02527760849584399
55,57.099999999999994,0.5645027323068825,0.571,0.9791852626262626,0.9856375271008253,0.9376304969406128,72.404,0.0252685546875
56,57.809999999999995,0.5752497689880163,0.5781,0.9802248484848487,0.9853619091596625,0.9333780846786499,72.236,0.025131810961476982
57,60.480000000000004,0.6033439094451434,0.6048,0.9819955555555555,0.9856944846371379,0.9222968674850464,72.594,0.025867042639066497
58,57.28,0.5780162069945188,0.5728,0.977624898989899,0.9858168336452404,0.9162601386833191,73.016,0.025633516823849106
59,58.46,0.582768611002999,0.5846,0.9791819595959597,0.9857394216528548,0.9075571397209168,73.084,0.025289472106777493
60,61.839999999999996,0.6211932649829469,0.6184,0.9839093939393939,0.9858543151102434,0.8928787710189819,73.592,0.0253000869165601
61,60.19,0.6053754009705525,0.6019,0.9818177474747471,0.9856842168404593,0.9004145139503479,73.26,0.025203929227941176
62,58.29,0.5846397863160565,0.5829,0.9785019494949496,0.9858133170255425,0.8861269612503052,73.662,0.02519518761988491
63,57.34,0.5788148921135847,0.5734,0.9804459595959597,0.9857031600800584,0.8817113694763183,73.81,0.024840840293318414
64,62.68,0.6295880175129026,0.6268,0.9850453686868686,0.9858951798284932,0.8818665479850769,73.706,0.025305706521739132
65,62.03999999999999,0.6199315684932635,0.6204,0.984507808080808,0.9860218280436578,0.8566128958129883,74.52,0.02518113860693734
66,60.49,0.6039355242320484,0.6049,0.9825865252525253,0.9859890305123991,0.8648721441268921,74.264,0.025463679867327366
67,60.38,0.5987761176443267,0.6038,0.9815046666666666,0.9862187298500426,0.8616571220397949,74.378,0.025290408707640665
68,59.919999999999995,0.5913350985151837,0.5992,0.9816807323232323,0.9858177013639223,0.8451234469985962,74.544,0.025204553628516625
69,61.529999999999994,0.6164000732291119,0.6153,0.9841952525252524,0.9857836247549097,0.8490344142150879,74.714,0.02514305017183504
70,61.47,0.6189319201958352,0.6147,0.9837958787878788,0.9859729871778887,0.8305215052032471,75.156,0.025399054407768542
71,60.529999999999994,0.606055167733603,0.6053,0.981542888888889,0.9857700259110984,0.8277753210830688,75.294,0.02511994735054348
