epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,4.859999999999999,0.015727496346963774,0.0486,0.6875818131313133,0.9802146895244698,4.026248247735664,9.303605835397743,nan
2,6.510000000000001,0.028451424758377232,0.0651,0.7627779747474749,0.9800800328644368,3.52326771169313,15.882191026699697,nan
3,7.84,0.03263731183838478,0.0784,0.790540919191919,0.9801084186317363,3.3455160713073298,19.038443893935224,nan
4,9.700000000000001,0.0494857585426428,0.097,0.807728803030303,0.9804247822721573,3.159908570262399,23.249839434810532,nan
5,10.59,0.05576570340289541,0.1059,0.8205818535353535,0.9802808690923674,3.076345432416071,24.754564638957703,nan
6,11.74,0.0680948333280601,0.1174,0.8357451616161614,0.9805568319476228,2.8941335050936563,28.314524268281495,nan
7,13.16,0.08745618472506995,0.1316,0.8497572070707069,0.9807291007057926,2.783757173377381,30.46151023029636,nan
8,13.459999999999999,0.08075527112209206,0.1346,0.8564939090909092,0.9809372760919268,2.639673816817585,33.214056335443615,nan
9,11.85,0.08004486761401719,0.1185,0.8271905959595958,0.9812749912676618,2.5384071881929247,35.49866960271584,nan
10,16.25,0.11234111097354661,0.1625,0.870257202020202,0.9812061898048299,2.4162770082167677,37.7557574089366,nan
11,17.28,0.12012523376193285,0.1728,0.877144696969697,0.9814553118041289,2.2888856888123637,40.499128360400036,nan
12,18.44,0.13350993337829,0.1844,0.8880891161616162,0.9813454038461034,2.169645276416583,42.572713092944305,nan
13,20.830000000000002,0.15889061581969488,0.2083,0.8968130252525252,0.9814999853931488,2.03571365288457,45.74731626754748,nan
14,20.1,0.14937430190023387,0.201,0.901759,0.9817896255548044,1.9219067105679066,48.86686852004771,nan
15,22.439999999999998,0.18370928193092287,0.2244,0.9054817272727275,0.9820191321324749,1.8238219626180205,50.683548949444905,nan
16,23.32,0.1796878645526453,0.2332,0.9091818686868686,0.982153303866318,1.7312687143993788,52.83971006514359,nan
17,23.369999999999997,0.17749370010979304,0.2337,0.907370691919192,0.9825061965306741,1.6353346663381498,54.7389668776952,nan
18,26.38,0.20897789634028072,0.2638,0.920633121212121,0.9823749190838602,1.5559042830654914,57.023580144967426,nan
19,27.01,0.2200866058914411,0.2701,0.9198100808080808,0.9826206338664469,1.4459607457992123,59.94127901642352,nan
20,25.230000000000004,0.2048494192549475,0.2523,0.9164061161616162,0.982751645846237,1.4068713066654257,60.335810624827964,nan
21,26.640000000000004,0.21715559297095471,0.2664,0.9189497171717173,0.9833261555152605,1.3125962050248312,63.06083126892376,nan
22,28.54,0.2439665897738955,0.2854,0.9224607474747474,0.9828937795697317,1.2269270532294603,64.77658500779889,nan
23,27.87,0.2234657265872363,0.2787,0.9208687979797979,0.9834885340657311,1.178723221985022,66.18038352142398,nan
24,25.31,0.2146083002890633,0.2531,0.9158781212121214,0.9835773842208977,1.1438206558938924,66.91439581612993,nan
25,28.93,0.2367657960476165,0.2893,0.9263623737373737,0.9834754578615786,1.064358579072288,68.85952839710065,nan
26,30.380000000000003,0.25455692385206485,0.3038,0.9297616010101011,0.9837309012039792,1.044866292812877,69.85962014863749,nan
27,32.08,0.27456772607223856,0.3208,0.9335170151515151,0.9834459232979087,0.987424731631926,70.99733920543169,nan
28,31.080000000000002,0.27204017957185855,0.3108,0.9299432626262627,0.9838422507493858,0.9120239784481525,73.30030278007156,nan
29,31.430000000000003,0.27473990074060056,0.3143,0.9349922828282828,0.9837941761947887,0.849739028829119,74.529773373704,nan
