epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,4.96,0.020840005894426587,0.0496,0.7147278434343434,0.9800478531926007,3.973247412837244,9.817414441691898,0.01875552641184524
2,6.58,0.0262689089481189,0.0658,0.7583279646464648,0.9801094635261287,3.5154587337430194,15.689512799339388,0.011469155809907027
3,7.7,0.03298694698729122,0.077,0.7868711868686868,0.9802716598854828,3.3526593100117896,18.955867510780806,0.011800843031080656
4,9.969999999999999,0.04910372883440111,0.0997,0.8034962878787879,0.9802715267240691,3.1784337899785315,22.992935131663454,0.012862673592428828
5,10.48,0.055590579604769784,0.1048,0.8100834393939393,0.9803857719893501,3.0768285222704974,24.53436095054592,0.012621726667465166
6,10.75,0.06189663275990664,0.1075,0.823158373737374,0.9808723937958611,2.9334902661427935,27.277731902009357,0.013625528988276804
7,13.459999999999999,0.08188101112315584,0.1346,0.8510891666666669,0.9808116190983586,2.830342171268514,29.39719240297275,0.014310727069197698
8,13.41,0.07774961062673867,0.1341,0.8522323282828284,0.9810221923259798,2.6810237913571844,32.19561427653913,0.0150089614136621
9,12.559999999999999,0.08684315025341034,0.1256,0.8242913737373737,0.9813598369337224,2.566263338876149,34.92063492063492,0.015486382207898207
10,16.05,0.11334088567227234,0.1605,0.8615228383838385,0.9814072656617633,2.4603725594439103,36.60886319845857,0.015862342338402603
11,17.16,0.12152370580266753,0.1716,0.876696595959596,0.9817114993552939,2.3273333350565797,39.28800807413524,0.015785497439981894
12,17.599999999999998,0.12853326333388634,0.176,0.8782851818181819,0.9817064364561233,2.215573682600407,42.0405541792825,0.01591385242550872
13,20.74,0.15296520495350732,0.2074,0.8969992121212121,0.9818911071346278,2.0793899282729673,44.88485182126801,0.01587281991229501
14,20.580000000000002,0.1571098006258119,0.2058,0.8920240707070708,0.982050983347753,1.9537873497380283,48.11450591797413,0.01615591994811629
15,22.45,0.17892690026838834,0.2245,0.9003051414141414,0.9821226062370403,1.8779183754254638,49.40820258739334,0.01575468103726243
16,24.46,0.18290255258167826,0.2446,0.9104000606060606,0.9823919066691883,1.7705365912128297,52.03229654096706,0.015693972710260125
17,23.45,0.1791626404106227,0.2345,0.9110818989898988,0.9825726576787672,1.6604186790078503,54.40866134507753,0.015969415346896925
18,27.11,0.20903029548008495,0.2711,0.9159347121212121,0.982723774193292,1.5742559218933871,56.537296999724745,0.015741794175186823
19,26.119999999999997,0.2072477992207353,0.2612,0.9170264797979796,0.9828307662890043,1.4904045077330126,58.89531149646756,0.01587832950835311
20,27.029999999999998,0.21503999656276018,0.2703,0.9197655454545454,0.9831186072133039,1.439718827970291,59.07881457014405,0.015478145829293617
21,28.04,0.22959600526629945,0.2804,0.9205076262626264,0.9834085879879892,1.3233771575668645,62.52867235526195,0.015466566327526125
22,27.88,0.2307645150405976,0.2788,0.9203944797979798,0.9831571263308061,1.26376266967967,64.05174786677676,0.01558378072412208
23,28.660000000000004,0.22947729032607228,0.2866,0.9243459292929294,0.9834684401277345,1.2278314848560425,64.99678869621066,0.015446694416188917
24,29.78,0.24425129175389812,0.2978,0.9260666666666666,0.9836281533280844,1.1609048064077259,66.85934489402698,0.015417680306749981
25,28.24,0.22949980326423192,0.2824,0.9245022121212122,0.9836511777444185,1.0951421416366918,68.09799064134324,0.01540722141345573
26,28.03,0.23322788578335507,0.2803,0.9224555707070706,0.9841738446142055,1.0380268517694666,69.93302137810808,0.015454174409252267
27,30.39,0.2595916970728676,0.3039,0.9253784747474747,0.9838283493401783,1.0120572489394497,70.30920267914487,0.015526163391768932
28,30.769999999999996,0.2733910012387007,0.3077,0.9223645252525252,0.9840803619717003,0.9779596369860861,71.15331681805671,0.015521288784437402
29,29.7,0.2497156734924,0.297,0.9219336767676768,0.9842303502514581,0.8993346682053355,73.26360216533627,0.015545783163763063
30,32.06,0.26591004899814924,0.3206,0.9287499343434342,0.9842031978531707,0.8852351667443725,73.62143315900542,0.01559642479256835
31,33.37,0.28642541716994346,0.3337,0.9337903737373737,0.9843755536015715,0.8658593102806981,74.18111753371869,0.015821197763258635
32,29.87,0.26457431346263555,0.2987,0.9187075202020203,0.9846417032521323,0.8131101841619883,75.50233966418938,0.01576785738904809
33,30.4,0.26468053718837686,0.304,0.9194713181818182,0.9846198573899294,0.7531389071095022,77.28231947885126,0.01610874282845924
34,30.97,0.26250075218266533,0.3097,0.9234426717171716,0.9841838801997334,0.7779055277528386,76.79603633360858,0.016041983308833697
35,33.46,0.291714161494237,0.3346,0.9317110101010102,0.984626821629009,0.7248850090480287,77.98880631250573,0.016135385021740615
36,30.72,0.2741379507179923,0.3072,0.9258365454545455,0.9848503559306966,0.7140803072625141,78.55766584090283,0.01623982461819122
37,31.05,0.28010146758909266,0.3105,0.9223560707070706,0.9849762160811649,0.6739691096234184,79.36507936507937,0.016319330933308878
38,34.48,0.3033655881347612,0.3448,0.9323746363636363,0.9846850715905667,0.6630065280403038,79.82383704927058,0.016412648610597432
39,32.53,0.2855792031995321,0.3253,0.9245146414141415,0.9847952030242236,0.6125936828542056,81.2001101018442,0.01660510172071152
40,34.21,0.30076002572105964,0.3421,0.9332119797979798,0.984757580242899,0.6017594769445294,81.64969263235159,0.016673476781782715
41,31.919999999999998,0.27892625008327576,0.3192,0.9256901363636364,0.9846904896278559,0.5386630746900232,83.66822644279291,0.01705517996709014
42,34.260000000000005,0.30887159295918076,0.3426,0.930296207070707,0.984531804398376,0.5442725046696668,83.5122488301679,0.01710161934931611
43,32.98,0.2873464140545428,0.3298,0.9271277878787878,0.9847415762921785,0.4837477263622037,85.40233048903569,0.01717616704314254
44,34.06,0.3048389946095333,0.3406,0.9272696464646464,0.9847757968812387,0.5640688933564038,82.94338930177081,0.0173400355892819
45,34.2,0.29487031659584295,0.342,0.926542409090909,0.9852221468411065,0.4764805149951105,85.23717772272686,0.01735023303000733
46,34.239999999999995,0.31411617008418036,0.3424,0.9280614949494947,0.9850728899830017,0.46322305750022164,85.90696394164603,0.01738788505886183
47,35.5,0.3180285937296571,0.355,0.9304226717171715,0.9850878584938677,0.4933004101976056,84.98027341957977,0.017690324722680936
48,31.929999999999996,0.2772089321017744,0.3193,0.9193605656565655,0.9856619931880566,0.4458065503113247,85.67758509955041,0.01768847574414902
49,36.25,0.32130521732726636,0.3625,0.9307967929292927,0.9852453485696742,0.38589587764725114,87.89797229103587,0.01765434424457855
50,35.44,0.32018357199018693,0.3544,0.929444202020202,0.9854001604903637,0.3564582789520658,89.13661803835214,0.018035860667221768
51,33.67,0.2974228382371419,0.3367,0.9230838888888891,0.9853917229226613,0.40776069565796724,87.3015873015873,0.018107336036167865
52,33.339999999999996,0.2985746828659956,0.3334,0.9276598484848485,0.9852409825896887,0.4511310099592908,85.94366455638132,0.018137349357265374
53,33.239999999999995,0.2993437668738557,0.3324,0.921211702020202,0.9852943020994115,0.4475483794979726,86.19139370584458,0.01813425836261622
54,36.03,0.3321532479897155,0.3603,0.9249051616161615,0.9852751209644712,0.39826357323638406,87.68694375630791,0.01838568288313095
55,35.52,0.31749331390277613,0.3552,0.9283170707070707,0.9850924117218769,0.3688072195369417,88.98064042572713,0.018266796914124212
56,35.78,0.3128271151900769,0.3578,0.9277576767676767,0.9856025149791152,0.3355402681767716,89.5036241857051,0.018356155149292116
57,36.36,0.32340652235837297,0.3636,0.9305370303030303,0.9856397066231486,0.29609919300384724,91.127626387742,0.018490439973944842
58,33.989999999999995,0.3032060079689182,0.3399,0.9226247373737371,0.9855616683580897,0.3510499707011195,89.43939810991834,0.018597540987092397
59,34.19,0.3109938772844222,0.3419,0.917595419191919,0.9852673646553799,0.28072688624184877,91.63225984035233,0.018529464750615662
60,34.82,0.308307199697873,0.3482,0.9241979595959597,0.9854023019972985,0.38118899637476567,88.09065051839619,0.018698506728681022
61,37.08,0.33759767376560523,0.3708,0.9280917979797978,0.985394635589675,0.28874774895323363,91.10010092669052,0.018549345996837285
62,36.22,0.3198274166325385,0.3622,0.9222946464646462,0.9855341389205037,0.2549778612663641,92.32039636663914,0.01865836135436629
63,37.47,0.3410671677499707,0.3747,0.931313202020202,0.985588196203538,0.27757268326469975,91.82493806771264,0.018779189672407715
64,35.010000000000005,0.3165848483410656,0.3501,0.9211750202020202,0.9855177221976185,0.32285962475364455,90.30186255619782,0.018887626050516616
65,36.059999999999995,0.32358594312685623,0.3606,0.9271784999999998,0.9853960842245386,0.24637834565203523,92.43967336452886,0.018692969106311023
66,33.97,0.3082936134817286,0.3397,0.912722111111111,0.9857167675268347,0.2708255961456696,91.80658776034498,0.018724672647929468
67,38.21,0.34607690858572127,0.3821,0.9266433232323233,0.9854837878171808,0.19635502703256133,94.07285072024956,0.01885479257636985
68,37.89,0.33964372092247125,0.3789,0.927972287878788,0.9856280649175639,0.17957756870026073,94.77933755390403,0.018906975035057512
69,37.5,0.33763779745194245,0.375,0.9263168737373739,0.9855558722261932,0.14071068398744013,96.2473621433159,0.018989703054864738
70,38.14,0.3407937844375239,0.3814,0.9306468434343433,0.9856898465862745,0.16449085774580507,95.43077346545554,0.018740706513960693
71,34.050000000000004,0.31078403575305985,0.3405,0.9182594545454547,0.9857312890332914,0.24526679187709557,92.55895036241857,0.019134726938466694
72,36.97,0.3308057653485213,0.3697,0.9252335505050503,0.9855100612727695,0.2455418980379194,92.81585466556565,0.01914314074485108
73,36.16,0.3273680658509091,0.3616,0.9233374141414142,0.9855273063320324,0.22343759190731063,93.41223965501422,0.019102827277640965
74,36.86,0.3309797032042549,0.3686,0.9269187222222223,0.9855160338552348,0.2501143516039715,92.2653454445362,0.01918537789132706
75,36.4,0.32430766957940066,0.364,0.923359621212121,0.9855591436872808,0.23017382139962292,93.2929626571245,0.019239614760979663
76,37.65,0.3400013627823405,0.3765,0.9299640353535352,0.9855774826557981,0.22321117777011298,93.55904211395541,0.01918445339123177
77,35.66,0.32770860351797637,0.3566,0.9237020606060607,0.9855646825395507,0.157596005370709,95.56840077071291,0.019099101294265237
78,37.980000000000004,0.3443820314827803,0.3798,0.9252798989898988,0.9858212343023172,0.1597502894746742,95.55922561702909,0.019080555434663627
79,37.16,0.3363542930076814,0.3716,0.922654333333333,0.9856194291129872,0.20175048159299525,94.07285072024956,0.019267582984337974
80,37.37,0.33029932539273654,0.3737,0.9260095555555555,0.9854405371119577,0.1995019043587864,94.30222956234518,0.019320419101521026
81,36.59,0.31546379034280275,0.3659,0.9216849646464647,0.9858275291870114,0.1929065557218099,94.44903202128636,0.01931048314585242
82,37.29,0.3389384017317979,0.3729,0.9256285808080805,0.9857999060668173,0.15962630461657723,95.46747408019084,0.019354606632056626
83,34.78,0.3120733946745249,0.3478,0.9111715252525253,0.9859020117323315,0.2696498322294375,92.43967336452886,0.019538122987331347
84,38.279999999999994,0.34352798230403864,0.3828,0.929605409090909,0.9857537405979169,0.19624614233226445,94.22882833287457,0.019348116526596768
85,35.79,0.323181129158602,0.3579,0.9235365404040405,0.9856839984394875,0.24045879713263313,92.93513166345537,0.01939641422223906
86,38.49,0.3481383909473907,0.3849,0.9289100808080809,0.9855120202023293,0.1605079180166824,95.40324800440408,0.019376280847503695
87,38.11,0.33692102794584455,0.3811,0.9270461666666665,0.9855892160518148,0.22657059979489094,93.53151665290393,0.0194189008541925
88,38.190000000000005,0.34898367456870916,0.3819,0.9245892474747476,0.9859878542873889,0.13178937228866341,96.47674098541151,0.019272578966825507
89,39.51,0.36367124299659287,0.3951,0.929372595959596,0.9856929853944237,0.10621748239291415,97.23827874116891,0.019216278329664885
90,38.85,0.3475015797496864,0.3885,0.9259515555555555,0.985954874037179,0.09594603368629828,97.70621157904395,0.019248009897595227
91,38.46,0.3388462622481693,0.3846,0.92727251010101,0.9858451159093974,0.1139757081843022,97.17405266538215,0.01917112763797821
92,38.18,0.3378714090736097,0.3818,0.9250298636363636,0.9857067451168262,0.1774630470689978,95.04541701073492,0.01934458664076966
93,39.050000000000004,0.34878055293107857,0.3905,0.9282326414141414,0.9859062113652203,0.12985072664677938,96.61436829066886,0.019145129789966485
94,40.150000000000006,0.3630659194119559,0.4015,0.9317046010101012,0.985736972762282,0.09708973530077346,97.53188365905129,0.01917474155942368
95,38.690000000000005,0.3484071660440323,0.3869,0.9284255656565656,0.985890298149998,0.09189013540895175,97.81631342324984,0.01914429868203263
96,40.96,0.3696083699345415,0.4096,0.9302980151515152,0.9858978515779775,0.05823539539314386,98.77052940636756,0.01897759129141652
97,41.120000000000005,0.3667024440374735,0.4112,0.93330497979798,0.9856109193855811,0.05065214796638979,98.95403248004403,0.018724710009125775
98,39.660000000000004,0.3591369604949132,0.3966,0.9278577828282829,0.9855931209661271,0.09631241184247176,97.64198550325717,0.018826637590347334
99,38.080000000000005,0.3422842879904176,0.3808,0.9226117373737371,0.98571881645375,0.10232328422212394,97.37590604642628,0.018773652050037715
100,37.41,0.33936622046724757,0.3741,0.9217850151515151,0.9856051518149629,0.15586593052940922,95.7152032296541,0.01902724304344765
101,39.739999999999995,0.36003743810491484,0.3974,0.9278198686868687,0.9857486962167923,0.09076078969078448,97.82548857693367,0.018847312604965166
102,40.19,0.3581402182422641,0.4019,0.9288285757575757,0.9857737065693669,0.04497159583266257,99.03660886319845,0.018827562090442625
103,40.56,0.3620946488421928,0.4056,0.9312028686868689,0.9855178589785736,0.0497165548029225,98.99073309477934,0.018869668505219525
104,41.510000000000005,0.3783813134550126,0.4151,0.93245001010101,0.9857644830312935,0.032218803721443756,99.58711808422791,0.018449248702720154
105,42.01,0.37703916057146175,0.4201,0.9352702525252526,0.9857562837408801,0.02454717447484772,99.6605193136985,0.01837018127878045
106,42.29,0.38200900108223984,0.4229,0.9346831515151515,0.9857510592644989,0.018156199637673648,99.84402238737499,0.018226847659016766
107,42.54,0.3810084938983983,0.4254,0.9348296565656565,0.9856201091552466,0.016297570675411883,99.87154784842646,0.017920934140335684
108,42.4,0.3807296091451925,0.424,0.9351630808080809,0.9856202038507272,0.011423162687359649,99.92659877052941,0.017814477472457776
109,42.53,0.37816960272003625,0.4253,0.9357878434343434,0.9855098801138457,0.010791377841446015,99.93577392421324,0.01758938698574554
110,42.71,0.3825133856266721,0.4271,0.9364172626262627,0.985528611054437,0.008790006328051828,99.98164969263235,0.017484060272054618
111,42.34,0.3799121982383017,0.4234,0.9362519646464647,0.9854545639776568,0.008486297511706627,99.97247453894853,0.017294399310336557
112,42.6,0.38162894324913865,0.426,0.9343395656565658,0.9854962010079886,0.011835660461067377,99.93577392421324,0.01720743167192437
113,42.730000000000004,0.3828532899636148,0.4273,0.9352062676767677,0.9854517289714164,0.009385308462530662,99.9632993852647,0.017061445970348147
