epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,13.15,0.10101600378557231,0.1315,0.8570709242424244,0.9801580297074429,3.940663106689453,9.16,0.07314251755814419
2,24.279999999999998,0.22728806024308512,0.2428,0.9120919090909092,0.9808392558637145,3.2808842643737792,19.41,0.06679165346162094
3,34.54,0.32691587414924916,0.3454,0.9482549090909093,0.9817230085221722,2.7188363539886473,30.012,0.06480296103812544
4,39.739999999999995,0.3851863262972789,0.3974,0.9588825757575757,0.9826191287753268,2.284076660232544,38.796,0.06359008632962355
5,45.2,0.4415924883713944,0.452,0.9669419191919192,0.9831883734966169,2.006900537414551,45.036,0.06385600292469229
6,47.71,0.47454073066320623,0.4771,0.9704672676767677,0.9832180075641236,1.8323079344177247,49.248,0.06462399221366019
7,47.339999999999996,0.46679091071620993,0.4734,0.9701487373737373,0.983762041257542,1.7145994448089599,52.102,0.06565695370325957
8,51.690000000000005,0.5060283201076705,0.5169,0.9769578585858585,0.9840232025745108,1.615585577430725,54.686,0.06650980683924902
9,50.41,0.5013727857439765,0.5041,0.9729436666666664,0.9839838408387478,1.542408171005249,56.284,0.06730054772418478
10,53.13,0.5277428851398507,0.5313,0.9774056363636364,0.9843008548406864,1.4823989980697632,57.942,0.06800145297632802
11,51.39,0.504002572516824,0.5139,0.9755202121212122,0.9844142147000717,1.4343049097442626,59.068,0.06842354776533059
12,51.27,0.5141248132670604,0.5127,0.9707200050505052,0.9846717884081384,1.4032444454956055,60.044,0.06871236426293698
13,55.620000000000005,0.5516253770379921,0.5562,0.9805494040404039,0.9846225712386628,1.3644823879623413,60.984,0.06908142402806246
14,57.830000000000005,0.572430394362028,0.5783,0.981581909090909,0.9846581083972094,1.3305913187789917,61.966,0.06917696510968001
15,56.120000000000005,0.5646633519521707,0.5612,0.97977301010101,0.9848710632536332,1.3127326622009277,62.372,0.06948565314416691
16,53.66,0.5315785927884146,0.5366,0.9783915454545453,0.9847345031347663,1.2801663163375854,63.296,0.06954298092200019
17,55.269999999999996,0.5428600062871678,0.5527,0.9777434949494951,0.9849518630380429,1.2525666521072387,63.926,0.06974874433044277
18,54.39000000000001,0.5365521603425615,0.5439,0.9780815757575756,0.9846292987448194,1.242702851715088,64.266,0.06975783716382274
19,56.879999999999995,0.563388503180548,0.5688,0.9822378080808082,0.9850925081707236,1.2244463401031493,64.62,0.06989447162736712
20,52.959999999999994,0.5326923144700383,0.5296,0.9772942424242425,0.9850532770224771,1.196900320777893,65.486,0.0699694074899949
21,57.75,0.5735118015191718,0.5775,0.9810762525252524,0.9853653461758148,1.18464431350708,65.826,0.07002689136797205
22,55.93,0.5521854881303161,0.5593,0.9782760151515152,0.9852068717122233,1.1747270986557006,66.152,0.0700678052309224
23,56.05,0.5660896785159623,0.5605,0.9783257575757576,0.9851877669879359,1.165084981994629,66.394,0.07018037683442425
24,51.559999999999995,0.5288535271116981,0.5156,0.9715055404040405,0.9849277542212544,1.1590744408035278,66.376,0.07014509040833738
