epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,10.41,0.0802776183753039,0.1041,0.813151419191919,0.9805922428099072,4.01780899597168,8.158,0.05575184834658947
2,19.98,0.1700243516495149,0.1998,0.8933566060606062,0.9808383751183473,3.412975335006714,17.036,0.06396666622680167
3,28.060000000000002,0.2607083276263883,0.2806,0.9285250606060607,0.9816402618657587,2.91721267288208,26.226,0.06348186795173398
4,36.41,0.3349053602451978,0.3641,0.9518854242424243,0.982696198684855,2.4450416691589356,35.432,0.05898725407202835
5,42.32,0.41612510373088163,0.4232,0.96209,0.9828953662134658,2.118077516479492,42.682,0.048189023695409755
6,43.9,0.4172111504320008,0.439,0.9676710909090912,0.9833805267768209,1.9010949660491943,47.308,0.0383654591982322
7,45.24,0.4458301399167946,0.4524,0.9681677979797979,0.9840544938213657,1.762431357383728,50.996,0.03152755776520275
8,49.059999999999995,0.4840553061809796,0.4906,0.9740676666666667,0.9839715373619606,1.6570680205917359,53.768,0.02840265142433631
9,48.99,0.47978835764982164,0.4899,0.973455994949495,0.9843516136853648,1.5755742888641358,55.396,0.02658579404682607
10,43.26,0.4266738484121715,0.4326,0.9657623535353537,0.984262460402897,1.513708511352539,57.062,0.025731545765800855
11,53.400000000000006,0.5344675454300597,0.534,0.9788469292929295,0.9844839230844383,1.4679861657714843,58.218,0.02561535750089399
12,52.03,0.5089670498742145,0.5203,0.975400696969697,0.9844164443742772,1.4193903525543212,59.69,0.025219279724885437
13,48.91,0.47530359218451074,0.4891,0.9701851464646464,0.9846701793391965,1.3888385259246827,60.334,0.02471651336001923
14,51.05,0.5079366167883159,0.5105,0.9741591212121211,0.9845124014527571,1.3636830352020264,60.83,0.02473917617307752
15,50.019999999999996,0.4981383500394169,0.5002,0.9724948282828281,0.9846979011854383,1.327620428199768,61.896,0.025115558010576022
16,48.0,0.4802348068652882,0.48,0.9692943787878786,0.9844982400634684,1.2921973366928101,62.818,0.024872443745927432
17,54.87,0.5464184384021081,0.5487,0.9781811111111112,0.9849802967804916,1.274753611869812,63.01,0.02471415429373684
18,52.43,0.5126407266259033,0.5243,0.977042888888889,0.9848333202961764,1.2584022359085083,63.8,0.02505455992620467
19,51.160000000000004,0.5130059472318997,0.5116,0.9745630000000002,0.9849646501408923,1.2366148956298828,64.178,0.024896724144820973
20,50.96000000000001,0.507656356975882,0.5096,0.969522212121212,0.9849404251373189,1.2267044464492798,64.434,0.024911252191037778
21,52.66,0.5154159728566384,0.5266,0.9751865252525254,0.9848349985635687,1.2171483391189575,64.456,0.02489528021849025
22,55.69,0.5531920720139993,0.5569,0.9802555303030301,0.9849789500843413,1.189197046737671,65.668,0.024937986293831444
23,56.57,0.5574953763044189,0.5657,0.9807093737373737,0.9849595915166631,1.175215926361084,65.84,0.024843122281343735
