epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,15.07,0.11945629347345188,0.1507,0.8649085757575757,0.9802366435802871,3.9164145165252684,9.864,0.07260790579687909
2,22.470000000000002,0.21139681552730277,0.2247,0.9140356161616162,0.9809718032415976,3.1919882176208496,20.924,0.06648403470930846
3,33.46,0.32454862751041064,0.3346,0.9482239595959596,0.9817385213342873,2.6307836308288572,31.47,0.06433639332385319
4,38.41,0.3726867075284764,0.3841,0.9601135959595959,0.9824250241033005,2.2419856716537474,39.718,0.0631796834452073
5,43.4,0.42313187966203764,0.434,0.9652825050505051,0.9830201080913271,1.9818307556533814,45.642,0.06377004637666371
6,45.29,0.4466906894055726,0.4529,0.9683173282828282,0.983315421351354,1.8045333696746826,49.932,0.06482628239390185
7,47.88,0.46455050973937406,0.4788,0.9714897626262626,0.9839384719945466,1.6854557712173461,52.878,0.06562623318732547
8,48.11,0.4723640514046551,0.4811,0.9704962525252526,0.9840933847037907,1.5965348387908935,54.96,0.06644924779605987
9,50.77,0.5029814998589587,0.5077,0.9738553838383837,0.9840901644538608,1.534477265625,56.384,0.06738973553756923
10,51.25999999999999,0.514038419069964,0.5126,0.9759619494949494,0.9841813080551995,1.472514882850647,57.934,0.06792209947200688
11,51.82,0.5125017241604732,0.5182,0.9744107575757578,0.9843620412838062,1.4230561041259766,59.478,0.0685465390724904
12,53.910000000000004,0.536501145201767,0.5391,0.9778446666666667,0.984411218745221,1.3903418407440185,60.394,0.06893525966216842
13,54.410000000000004,0.5466360330602243,0.5441,0.9788048585858585,0.9846840251276743,1.353600104598999,61.342,0.06918689309407378
14,55.06999999999999,0.5489997809219895,0.5507,0.9803782676767674,0.9847600849238841,1.3180935842514039,62.418,0.06951734928600013
15,54.36,0.5460794116810225,0.5436,0.977394505050505,0.9847292611866866,1.292795602684021,62.784,0.06965869796626709
16,54.06999999999999,0.5327931400100797,0.5407,0.977437111111111,0.9849106055940868,1.2756705575180054,63.582,0.06956298515924712
17,56.769999999999996,0.5635845120806401,0.5677,0.9820306868686869,0.9851386234691507,1.2544484927749633,64.08,0.06972143461789622
18,54.26,0.5399877961839392,0.5426,0.980571373737374,0.9848459814951973,1.2354975561904906,64.278,0.0697736579095921
19,53.56999999999999,0.5275693292314235,0.5357,0.9793295050505051,0.9850951673169446,1.2119421506500243,65.042,0.07001407554997202
20,55.16,0.5547055752409826,0.5516,0.9804463434343433,0.9849644442601388,1.187892359161377,65.676,0.07004677073653702
21,53.81,0.5339639529211524,0.5381,0.9774903232323234,0.9847621195766993,1.188834096069336,65.746,0.06994566466192455
22,56.8,0.5615374542412783,0.568,0.9801293838383835,0.9851886209179984,1.1568251273727417,66.244,0.07011025665742357
