epoch,acc,f1_macro,f1_micro,auc,ece,train_loss,train_acc,p_eff
1,3.54,0.009535834495287747,0.0354,0.6533206262626262,0.9800718342178967,4.051157876300926,9.780713826956601,0.032606702124656634
